id;marque;matériaux;montant;style;couleur;solde;note;number_reviews;name;cat1;cat2
prod_876;;;33.47;;Blanc Cassé,Noir;True;4.7;18;"Faux Silk Drum Lamp Shade, 8"" to 14"" Bottom Size";Luminaire;Lampe
prod_877;"Heath &amp; Cliff";;114.28;Ferme,Industriel,Transitoire;Argent,Brass,Noir;False;4.3;32;Pantheo Industrial Farmhouse Metal Floor Lamp with Seeded Glass Shade;Luminaire;Lampe
prod_878;StyleCraft Home Collection;;60.27;;Bleu,Bronze,Marron;True;3.7;25;StyleCraft Blue and Gold Table Lamp - Taupe Fabric Shade;Luminaire;Lampe
prod_879;;;182.33;Modern & Contemporary;Marron;False;5.0;3;"Krisna Rattan 58.5"" Floor Lamp with Foot Switch";Luminaire;Lampe
prod_880;;;76.06;Modern & Contemporary;Blanc;True;4.7;63;Exposed Rope LED Minari Clear Column Floor Lamp;Luminaire;Lampe
prod_881;Chloe Lighting;;180.73;Gaze,Traditionnel;Marron;False;4.4;32;Tiffany Style Mission Design 2-light Dark Antique Bronze Table Lamp;Luminaire;Lampe
prod_882;StyleCraft Home Collection;;88.98;Traditionnel;Bronze;True;5.0;1;StyleCraft Allen Oil Rubbed Bronze with Clear Seeded Glass Table Lamp with Oatmeal Tapered Drum Shade;Luminaire;Lampe
prod_883;;;297.68;Traditionnel;Argent;False;5.0;2;Pompadour X Table Whimsical Buffet Lamp By Lucas McKearn;Luminaire;Lampe
prod_884;Serena d'italia;;154.16;Gaze;Vert;True;4.6;115;Tiffany Style Green Dragonfly Table Lamp - Turquoise;Luminaire;Lampe
prod_885;Safavieh;;75.9;Modern & Contemporary,Rustique,Traditionnel;Marron;True;4.5;17;"SAFAVIEH Lighting 23-inch Kamryn Resin Table Lamp - 14"" x 14"" x 23""";Luminaire;Lampe
prod_886;"Porch &amp; Den";;58.72;Modern & Contemporary;Gris;True;4.3;250;"Porch &amp; Den Fairway Grey/White Leather Modern Table Lamps (Set of 2)";Luminaire;Lampe
prod_887;StyleCraft Home Collection;;96.53;Modern & Contemporary;Blanc Cassé,Bleu;True;4.8;186;StyleCraft Marissa Off-White and Blue Table Lamp - Off White Shade;Luminaire;Lampe
prod_888;;;108.84;Modern & Contemporary;Blanc;False;5.0;1;"Maxax 21"" Ceramic Bedside Lamp Set (Set of 2)";Luminaire;Lampe
prod_889;"Strick &amp; Bolton";;148.84;Modern & Contemporary,Transitoire;Argent,Blanc;False;4.3;44;Bascom Brushed Steel Tree Lamp;Luminaire;Lampe
prod_890;Carbon Loft;;135.52;Bohemian & Eclectic,Modern & Contemporary,Scandinavian;Brass,Marron;True;4.8;244;Alva Antique Brass Table Lamp;Luminaire;Lampe
prod_891;Signature Design by Ashley;;64.63;Modern & Contemporary;Blanc;True;5.0;2;Signature Design by Ashley Wardmont White and Ivory Table Lamp - 17.5 in;Luminaire;Lampe
prod_892;"Heath &amp; Cliff";;106.68;Mid-Century Modern;Argent,Brass,Noir;True;4.5;126;Verona Arc Floor Lamp;Luminaire;Lampe
prod_893;;;271.1;Modern & Contemporary;Crème;False;0.0;;Capiz Table Lamp with Linen Shade;Luminaire;Lampe
prod_894;Signature Design by Ashley;;124.39;Modern & Contemporary;Marron;False;4.6;145;Darlita Bronze Finish 30 Inch Metal Table Lamps - Set of 2;Luminaire;Lampe
prod_895;;;141.93;Modern & Contemporary;Rose;False;0.0;;StyleCraft Pink Frost - Teardrop Painted Glass Table Lamp With Clear Acrylic Base;Luminaire;Lampe
prod_896;TRUE FINE;;83.24;Traditionnel,Transitoire;Bronze;True;4.6;18;"26"" Antique Bronze/Faux Marble Table Lamp with Beige Shade, 9.5-Watt LED Bulbs Included (Set of 2) - 2-Pack with LED Bulbs";Luminaire;Lampe
prod_897;StyleCraft Home Collection;;58.66;Transitoire;Crème;False;4.6;5;StyleCraft Cream Table Lamp - Cream Fabric Shade;Luminaire;Lampe
prod_898;JONATHAN Y;;140.71;Glam,Traditionnel,Transitoire;Blanc;True;4.5;58;"Eloise 27.5"" Alabaster LED Table Lamp, White/Gold Leaf by JONATHAN  Y";Luminaire;Lampe
prod_899;"Heath &amp; Cliff";;84.67;Mid-Century Modern;Argent;True;4.8;13;Helena Silver Nickel Table Lamp with Linen Shade;Luminaire;Lampe
prod_900;;En acier;57.4;Modern & Contemporary;;True;4.9;21;Prominence Home Lennox, Vanity Light, Matte Black - Matte Black;Luminaire;Luminaire_Cuisine
prod_901;Designers Fountain;En aluminium;151.5;Traditionnel;;False;0.0;;Miles 3 Light Bath Bar;Luminaire;Luminaire_Cuisine
prod_902;Carbon Loft;En acier;77.97;Transitoire;Noir;True;4.4;5;Carbon Loft Barton 1-light Bath Vanity;Luminaire;Luminaire_Cuisine
prod_903;LaLuz;Metal;141.61;Ferme,Rustique;Noir;True;5.0;1;"Ino Farmhouse 2-Light Black Wire Mesh Cage Vanity Lights Wall Sconces - L 15""x W 5.5""x H 11.5""";Luminaire;Luminaire_Cuisine
prod_904;TROY;En acier;297.69;Modern & Contemporary;Or;False;0.0;;Troy Lighting Jonah 2 Light Bath Sconce Patina Brass;Luminaire;Luminaire_Cuisine
prod_905;Kichler Lighting;En acier,Metal,Verre;158.36;Transitoire;;True;5.0;6;Kichler Lighting Drapes Collection 3-light Brushed Nickel Bath/Vanity Light;Luminaire;Luminaire_Cuisine
prod_906;;Verre;373.18;Transitoire;;False;5.0;1;Quorum International Satin Opal Short Cylinder Glass Vanity or Sconce Family, 4 Light. - Aged Brass - Aged Brass;Luminaire;Luminaire_Cuisine
prod_907;Copper Grove;En acier,Verre;119.21;Industriel,Rustique;Marron;True;4.8;9;Copper Grove Xixerella 3-light Oil-rubbed Bronze Bath/Vanity Fixture;Luminaire;Luminaire_Cuisine
prod_908;Kawoti;Metal,Verre;168.16;Modern & Contemporary;Noir;True;5.0;3;KAWOTI 4-Light Kitchen Island Linear Pendant Light with Glass Shade;Luminaire;Luminaire_Cuisine
prod_909;Avery Home Lighting;En acier,Metal;376.37;Modern & Contemporary;;False;5.0;3;Avery Home Lighting Hale 4-light Chrome Vanity Light;Luminaire;Luminaire_Cuisine
prod_910;Capital Lighting;En acier,Metal;423.15;Transitoire;Marron;False;4.7;18;Urban Retro 3-light Burnished Bronze Bath/Vanity Fixture;Luminaire;Luminaire_Cuisine
prod_911;QUORUM;Metal;352.98;Traditionnel;Blanc;False;4.0;1;Alameda Persian White 4-light Vanity Lighting;Luminaire;Luminaire_Cuisine
prod_912;;Metal;42.52;Modern & Contemporary;Blanc;False;0.0;;Amax Lighting 5W LED undercabinet  in White Finish;Luminaire;Luminaire_Cuisine
prod_913;Justice Design;Metal;677.46;Transitoire;;True;5.0;1;Clouds Deco Brushed Nickel 6-light Bath Bar;Luminaire;Luminaire_Cuisine
prod_914;Millennium Lighting;Metal;124.91;Transitoire;Noir;False;4.0;1;Millennium Lighting Ellmira 2 Light Vanity Fixture in Matte Black / Aged Bronze;Luminaire;Luminaire_Cuisine
prod_915;;Metal,Verre;263.01;Glam,Mid-Century Modern,Modern & Contemporary;Noir,Or;False;0.0;;"Rumar Modern 4-Light Dimmable Bathroom Vanity Light with Seeded Glass Shades - 30.7""L x 8.3""W x 9""H";Luminaire;Luminaire_Cuisine
prod_916;Westinghouse Lighting;En acier;130.23;Classique;Marron;False;5.0;1;Westinghouse Lighting Boswell Three-Light Oil Rubbed Bronze Indoor Wall Fixture;Luminaire;Luminaire_Cuisine
prod_917;;En acier;120.66;Modern & Contemporary;;False;5.0;1;Brina 2-Light Chrome Vanity Lighting;Luminaire;Luminaire_Cuisine
prod_918;Gracewood Hollow;En acier,Verre;148.3;Traditionnel;Marron;False;5.0;2;Gracewood Hollow Feraoun Collection 3-light Olde Bronze LED Bath/Vanity Light;Luminaire;Luminaire_Cuisine
prod_919;Kichler Lighting;En acier,Metal;142.91;Transitoire;Gris;True;4.9;21;Kichler Lighting Tully Collection 2-light Chrome Bath/Vanity Light;Luminaire;Luminaire_Cuisine
prod_920;;Fer;102.06;Modern & Contemporary;;False;5.0;1;Cylinder Bathroom Light with 2 White Glass Shade and Gold Finish;Luminaire;Luminaire_Cuisine
prod_921;Beyond;Metal;151.73;Classique,Industriel,Modern & Contemporary;Noir,Or;False;0.0;;Modern 2/3-Light Black Bathroom Vanity Light Industrial Metal Wall Sconces;Luminaire;Luminaire_Cuisine
prod_922;;Metal,Verre;89.83;Classique,Glam,Industriel,Mid-Century Modern,Modern & Contemporary,Traditionnel;;False;5.0;9;"Modern Contemporary Glam 1-light Bathroom Vanity Globe Glass Urban Wall Sconces LED Bulbs - L5"" X W7"" X H14.5""";Luminaire;Luminaire_Cuisine
prod_923;Chloe Lighting;En acier,Verre;152.32;Transitoire;Argent;False;5.0;5;4-light Chrome Bath/ Vanity Light;Luminaire;Luminaire_Cuisine
prod_924;Progress Lighting;En acier;202.01;Traditionnel;Gris;False;4.0;1;Glance Collection 3-Light Polished Chrome Etched White Linen Glass Farmhouse Bath Vanity Light;Luminaire;Luminaire_Cuisine
prod_925;TRUE FINE;En acier;56.92;Modern & Contemporary;Métallique,Or;True;0.0;;2-Light 16-inch Modern/Contemporary ADA Brushed Nickel Bath Vanity Light Bar with White Opal Glass;Luminaire;Luminaire_Cuisine
prod_926;;Metal;113.75;Ferme;Gris,Marron;False;5.0;1;Lalia Home Farmhouse Rustic Wood Look 3 Light Bath Vanity;Luminaire;Luminaire_Cuisine
prod_927;;Bois,Metal;187.34;Ferme;Noir;True;4.5;52;"52"" Matte Black Plywood 5-Blade Ceiling Fan with Remote";Luminaire;Luminaire_Plafond
prod_928;;Bois,Metal;210.81;Classique,Ferme,Industriel;Noir;False;4.5;55;"52"" Farmhouse Wood 5-Blade LED Ceiling Fan with Light Kit";Luminaire;Luminaire_Plafond
prod_929;;En plastique,Metal;225.33;Ferme,Industriel,Rustique;Noir;True;4.7;33;"20"" Industrial 5-Blade Metal Cage Ceiling Fan with Remote and Light Kit";Luminaire;Luminaire_Plafond
prod_930;;En plastique,Metal;305.65;Modern & Contemporary;;False;0.0;;"52 in. Indoor 4-Blade Natural Brass Led Downrod Mount  Chandelier Ceiling Fan with  Remote Control - 52"" X 52"" X 12.9""";Luminaire;Luminaire_Plafond
prod_931;;Bois,Fer,Verre;212.63;Ferme,Industriel,Modern & Contemporary;Argent;False;0.0;;20 In Satin Nickel Caged Ceiling Fan with Remote and Glass Light Kit;Luminaire;Luminaire_Plafond
prod_932;;Bois,Crystal,Metal;163.87;Glam,Industriel,Modern & Contemporary;Argent;True;4.6;703;52-inch Modern 4-Light Dual Crystal Shade Ceiling Fan with Remote;Luminaire;Luminaire_Plafond
prod_933;;Bois,Fer,Verre;209.97;Ferme,Industriel,Modern & Contemporary;Argent;False;0.0;;20 In Satin Nickel Caged Ceiling Fan with Remote and Crystal Light Kit;Luminaire;Luminaire_Plafond
prod_934;;Crystal;124.39;Ferme;;False;0.0;;Eudosia 42 in. Indoor Chrome Integrated LED Ceiling Fan with Light and Remote Retractable Blades Fandelier;Luminaire;Luminaire_Plafond
prod_935;;Bois,Metal,Verre;177.3;Glam,Modern & Contemporary;Argent,Transparent;True;4.6;839;Modern Chrome 52-inch Crystal Chandelier Ceiling Fan with Remote;Luminaire;Luminaire_Plafond
prod_936;Warehouse of Tiffany;Bois,Crystal,Metal;236.4;Modern & Contemporary,Transitoire;Gris;False;4.7;150;Garvey 5-blade 52-inch Chrome Ceiling Fan with 3-Light Crystal Chandelier (Remote Controlled);Luminaire;Luminaire_Plafond
prod_937;;Fer;205.72;Ferme,Glam,Modern & Contemporary;Noir;False;0.0;;52 Inch Black Fandelier Ceiling Fan with Light Remote;Luminaire;Luminaire_Plafond
prod_938;;Crystal,Metal;126.51;Modern & Contemporary;;False;4.4;12;42-in Reversible 3-Blade LED Crystal Ceiling Fan with Pull Chain;Luminaire;Luminaire_Plafond
prod_939;;Crystal,En plastique,Metal;550.73;Glam,Modern & Contemporary,Rustique;Or;False;0.0;;"25"" Rustic Gold 3-Blade LED Crystal Ceiling Fan Chandelier with Remote";Luminaire;Luminaire_Plafond
prod_940;Oukaning;Crystal,Metal;277.17;Modern & Contemporary;Or;False;0.0;;Luxury Crystal Golden Ceiling Fan Light Reversible with Remote - 52 Inches;Luminaire;Luminaire_Plafond
prod_941;;En plastique,Metal,Verre;795.26;Modern & Contemporary;Argent;False;5.0;3;"34"" Modern 3-Blade 6-Light Cage Chandelier/Ceiling Fan with Glass Shade";Luminaire;Luminaire_Plafond
prod_942;;Metal;242.37;Mission & Craftsman;Argent;False;0.0;;"52"" Alpha 5 Blade Chandelier Ceiling Fan with Remote Control Light Kit Included";Luminaire;Luminaire_Plafond
prod_943;;Bois,Metal;511.89;Modern & Contemporary;;False;4.0;1;34 in. Indoor Wood Downrod Mount Chandelier Ceiling Fan with Light and Remote Control, Dimmable - Fan Blade Length (In.) 14;Luminaire;Luminaire_Plafond
prod_944;Warehouse of Tiffany;Bois,Crystal,Metal;239.28;Traditionnel;Gris;False;4.3;111;"Wyllow 6-light Crystal 5-blade 52-inch Chrome Ceiling Fan (Optional Remote &amp; 2 Color Option Blades)";Luminaire;Luminaire_Plafond
prod_945;Warehouse of Tiffany;Bois,Crystal,Metal;178.95;Glam,Modern & Contemporary,Traditionnel;Gris,Métallique;False;4.6;38;Kyana DeBase 52-Inch 5-Blade Chrome Lighted Ceiling Fans with Crystal Bowl Shade (Optional Remote Control);Luminaire;Luminaire_Plafond
prod_946;Warehouse of Tiffany;Metal;536.72;Glam,Modern & Contemporary,Shabby Chic;Argent,Marron;True;4.1;7;Aletha Antique Silver 23-inch 6 Lights 3 Blades Lighted Ceiling Fan Fandelier Cage Type with Remote;Luminaire;Luminaire_Plafond
prod_947;;Bois,Fer,Verre;264.19;Ferme,Industriel,Modern & Contemporary;Noir;False;0.0;;60 In Black Ceiling Fan with Light and Remote Control;Luminaire;Luminaire_Plafond
prod_948;;Metal;683.62;Mid-Century Modern;Noir;False;0.0;;"30"" Mikka 3 - Blade Chandelier Ceiling Fan with Remote Control and Light Kit Included";Luminaire;Luminaire_Plafond
prod_949;Warehouse of Tiffany;Metal;642.44;Glam;Noir;False;0.0;;Daciana 28 Inch Matte Black Finished Glam LED Ceiling Fandelier with Remote - N/A;Luminaire;Luminaire_Plafond
prod_950;;Metal;478.09;Modern & Contemporary;Argent;False;0.0;;Modern 3-Blade Satin Nickel  LED Ceiling Fan with Remote - 29.5-in W x 18.1-in H;Luminaire;Luminaire_Plafond
prod_951;;Bois,Metal;232.83;Modern & Contemporary;Noir;False;4.0;1;52 in. Indoor Black Caged Ceiling Fan with Light Kit and Remote;Luminaire;Luminaire_Plafond
prod_952;Bella Depot;Metal;298.41;Modern & Contemporary;;False;0.0;;"52"" Crystal Ceiling Fan with Remote Control and Light Kit Reversible Blades";Luminaire;Luminaire_Plafond
prod_953;;Bois,Fer,Verre;265.79;Glam,Modern & Contemporary,Traditionnel;Argent;False;0.0;;60 In Brushed Nickel Modern Ceiling Fan with Light Kit and Remote(5-Blade);Luminaire;Luminaire_Plafond
prod_954;;Bois,Metal,Verre;359.86;Ferme,Modern & Contemporary,Traditionnel;Marron;False;0.0;;52'' Solid Wood Chandelier Ceiling Fans with Light and Remote,Reversible Blades, 6 Speed;Luminaire;Luminaire_Plafond
prod_955;Warehouse of Tiffany;Metal;427.17;Glam,Modern & Contemporary,Shabby Chic;Argent,Marron;True;5.0;2;Avani 24-inch Silver and Faux Wood Grain 6 Lights 3 Blades Lighted Ceiling Fan with Remote;Luminaire;Luminaire_Plafond
prod_956;;Metal;247.18;Glam,Industriel,Modern & Contemporary;Argent;False;0.0;;21.6-in Nickel Modern Cage Ceiling Fan with Light Remote (5-Blade);Luminaire;Luminaire_Plafond
prod_957;;Metal;220.6;Ferme,Mission & Craftsman,Traditionnel;Noir;False;0.0;;"52"" Capella 5 Blade Chandelier Ceiling Fan with Pull Chain and Light Kit Included";Luminaire;Luminaire_Plafond
prod_958;Warehouse of Tiffany;Metal;596.67;Glam,Modern & Contemporary,Shabby Chic;Or;True;4.3;3;Clemente 24-inch Matte Gold 6 Lights 3 Blades Lighted Ceiling Fan with Remote;Luminaire;Luminaire_Plafond
prod_959;Kichler Lighting;En acier;542.22;Modern & Contemporary;Noir;False;5.0;22;Kichler Cavelli 13 inch Fan in Satin Black with Brushed Nickel Accents;Luminaire;Luminaire_Plafond
prod_960;;En plastique,Metal,Verre;376.36;Classique,Glam,Industriel;Noir;False;4.4;25;"25"" Black Crystal Cage Chandelier Ceiling Fan with Remote";Luminaire;Luminaire_Plafond
prod_961;Warehouse of Tiffany;Metal,Rotin;575.51;Nautical & Coastal;Beige;False;0.0;;Neira 27 Inch Traditional Rattan Fandelier with Remote;Luminaire;Luminaire_Plafond
prod_962;;En plastique,Fer;143.53;Modern & Contemporary;;False;0.0;;"30 in. Stain Nickel  LED 3-Blade Ceiling Fan with Light  and Remote Control - Overall :30"" X 30"" X15""";Luminaire;Luminaire_Plafond
prod_963;"Strick &amp; Bolton";Céramique;171.7;Transitoire;Blanc Cassé;False;4.8;29;"Strick &amp; Bolton Wes Small Cylinder Ceramic Bisque 1-light Wall Sconce";Luminaire;Luminaire_Plafond
prod_964;Troy Lighting;Fer;329.63;Modern & Contemporary;Marron;True;5.0;1;Troy Lighting Apollo 2-light Dark Bronze/Polished Chrome Wall Sconce;Luminaire;Luminaire_Plafond
prod_965;;Metal;82.92;Ferme;Métallique;False;4.6;52;Simple Rustic 1-Light Antique Brass Wall Sconce with Shade;Luminaire;Luminaire_Plafond
prod_966;Varaluz;Metal;243.99;Glam;Argent,Noir,Or,Transparent;False;0.0;;Varaluz Morgan 2-Light Sconce;Luminaire;Luminaire_Plafond
prod_967;Hudson Valley Lighting;Metal;663.43;Modern & Contemporary,Transitoire;Marron;False;0.0;;Hudson Valley Sheldrake 2-light Wall Sconce, Old Bronze;Luminaire;Luminaire_Plafond
prod_968;LaLuz;Fer,Metal;118.15;Classique,Industriel,Mid-Century Modern,Modern & Contemporary;Argent;False;4.6;50;Modern Set of 2 Plug-in Adjustable Brushed Silver Swing Arm Light Wall Sconce for Bedroom;Luminaire;Luminaire_Plafond
prod_969;AFX;En acier;82.93;Transitoire;Marron;False;0.0;;AFX Austin 1-light Bronze Sconce;Luminaire;Luminaire_Plafond
prod_970;Safavieh;Fer,Metal;110.02;Modern & Contemporary,Transitoire;Métallique;True;4.3;26;"SAFAVIEH Lighting Pauline Gold Leaf Wall Sconce (Set of 2) - 9""x9.5""x14.5""";Luminaire;Luminaire_Plafond
prod_971;Vaxcel Lighting;Résine;131.83;Rustique;Marron;False;5.0;1;Yoho 1 Light Bronze Rustic Antler Flush Wall Sconce Cream Glass - 9-in W x 10-in H x 5.5-in D;Luminaire;Luminaire_Plafond
prod_972;Capital Lighting;En acier,Metal,Verre;127.58;Modern & Contemporary,Transitoire;Noir;False;4.6;24;Urban 1-light Graphite with Aged Brass Wall Sconce;Luminaire;Luminaire_Plafond
prod_973;;En acier;113.22;Transitoire;Blanc,Blanc Cassé,Métallique;False;0.0;;Fleur Illumination 2 light Gold Wall Sconce;Luminaire;Luminaire_Plafond
prod_974;JONATHAN Y;Metal,Verre;56.43;Glam,Rustique,Traditionnel,Transitoire;Métallique,Noir;False;0.0;;Magnolia Metal/Glass LED Vanity, by JONATHAN  Y;Luminaire;Luminaire_Plafond
prod_975;ELK Lighting;Metal,Verre;444.42;Modern & Contemporary,Traditionnel;Marron;False;0.0;;Aurora Antique Bronze 1-light Sconce;Luminaire;Luminaire_Plafond
prod_976;Design Craft;En acier;47.82;Transitoire;Blanc,Marron,Noir;False;5.0;3;Marcus BRZ 1 Light Sconce;Luminaire;Luminaire_Plafond
prod_977;;Metal;87.54;Traditionnel;Noir;True;5.0;8;Lantern No Glass Traditional Wall Sconce Light Fixture in Black;Luminaire;Luminaire_Plafond
prod_978;;Metal;139.8;Traditionnel;Blanc Cassé;False;5.0;1;Brushed Steel Swing Arm Lamp Wall Sconce - 12x12x10;Luminaire;Luminaire_Plafond
prod_979;Copper Grove;Résine;190.41;Modern & Contemporary;Marron;True;3.7;6;Copper Grove Nierembergia Wall Sconce with Alabster Shade;Luminaire;Luminaire_Plafond
prod_980;WAC Lighting;En aluminium;170.06;Modern & Contemporary;Argent,Blanc,Noir;False;5.0;1;Scope LED 3000K Adjustable Wall Mounted Reading Light;Luminaire;Luminaire_Plafond
prod_981;ELK Lighting;Fer,Metal,Verre;78.46;Traditionnel;Marron;False;5.0;1;Cornerstone Brown Oil Rubbed Bronze Jackson 1-light Sconce;Luminaire;Luminaire_Plafond
prod_982;TRUE FINE;Jute,Metal;53.57;Ferme,Rustique;Noir;True;0.0;;"Dorn 7""H 1-Light Bohemian Rattan Wall Sconce Light with Black Hardware - 8.5""H";Luminaire;Luminaire_Plafond
prod_983;LivEditor;En aluminium;89.29;Modern & Contemporary;Blanc;False;0.0;;2Pack Modern Sconce LED Wall Light, Indoor Outdoor Lighting;Luminaire;Luminaire_Plafond
prod_984;Eglo;En acier;49.96;Transitoire;Argent,Noir;False;0.0;;Eglo Drucker 1-light Wall Sconce;Luminaire;Luminaire_Plafond
prod_985;Avery Home Lighting;Crystal,En acier;219.02;Modern & Contemporary;Transparent;False;5.0;2;Avery Home Lighting Mersesse Chrome 2-light Wall Sconce;Luminaire;Luminaire_Plafond
prod_986;LaLuz;Verre;91.03;Glam,Mid-Century Modern,Modern & Contemporary;Or;True;4.9;16;"Zeci Modern 1-light Bathroom Vanity Light Dimmable Gold Wall Sconce with Orb Glass - L5.1'' x W9.8""  x H14.6""";Luminaire;Luminaire_Plafond
prod_987;;Metal;58.84;Modern & Contemporary;;True;5.0;4;"1-Light Polished Nickel Wall Light with Clear Crystal - W4.75""xL6.25""xH23.5""";Luminaire;Luminaire_Plafond
prod_988;Volume Lighting;En acier;91.43;;;False;0.0;;Volume Lighting Bristol 1-Light Indoor Vintage Bronze Antique Gold;Luminaire;Luminaire_Plafond
prod_989;Modern Forms;;371.05;Modern & Contemporary;Blanc,Noir;False;0.0;;Muse Nickel Finish LED Wall Sconce;Luminaire;Luminaire_Plafond
prod_990;;En plastique,Metal;141.58;Classique,Industriel,Rustique;Métallique;False;4.6;60;36-in Industrial Retractbale 3-Blade Ceiling Fan Chandelier with Remote;Luminaire;Luminaire_Plafond
prod_991;Oukaning;Bois,Fer,Metal;187.49;Modern & Contemporary;Marron,Or;False;0.0;;"48"" Modern Ceiling Fan Reversible Blades LED Fan Lamp W/Timing Remote";Luminaire;Luminaire_Plafond
prod_992;Hunter Fan;Metal;138.2;Traditionnel;;False;4.8;74;"Hunter 42"" Builder Low Profile Ceiling Fan with 3-Light LED Light Kit and Pull Chain";Luminaire;Luminaire_Plafond
prod_993;Carbon Loft;Bois,Metal,Verre;273.76;Ferme,Mission & Craftsman,Rustique;Marron;False;4.5;14;Carbon Loft Mephi 52-inch Coastal Indoor LED Ceiling Fan with Reversible Blades - 52;Luminaire;Luminaire_Plafond
prod_994;Modern Forms;En aluminium,Metal;457.12;Modern & Contemporary;Blanc,Gris,Marron;False;4.2;6;Lotus 54 Inch Three Blade Indoor / Outdoor Smart Ceiling Fan with Six Speed DC Motor and LED Light.;Luminaire;Luminaire_Plafond
prod_995;;En acier;265.43;Ferme;Argent,Blanc,Gris,Marron,Noir,Or,Rose;True;4.6;10;"Jaxon® 22"" Flush Mount Ceiling Fan - Arranmore Lighting &amp; Fans®";Luminaire;Luminaire_Plafond
prod_996;Gracewood Hollow;Bois,Metal;330.3;Modern & Contemporary;Argent,Marron;True;4.7;61;Gracewood Hollow Inada 52-inch Ceiling Fan;Luminaire;Luminaire_Plafond
prod_997;Prominence Home;Verre;150.01;Nautical & Coastal;Gris;True;4.7;15;"Prominence Home Bradenton Tropical 52"" Brushed Nickel LED Ceiling Fan, Bowl Light, Mocha Blades";Luminaire;Luminaire_Plafond
prod_998;Warehouse of Tiffany;Bois,Crystal,Metal;338.27;Glam,Traditionnel;Noir;False;4.5;297;Chrysaor 3-light Crystal Matte Black Ceiling Fan (Optional Remote);Luminaire;Luminaire_Plafond
prod_999;Kichler Lighting;En acier;336.49;Transitoire;Gris,Marron;False;4.9;10;Reid 56-inch Ceiling Fan (3-finish options);Luminaire;Luminaire_Plafond
prod_1000;Honeywell;Metal;266.0;Ferme,Rustique,Shabby Chic;Gris;True;4.6;19;"52"" Honeywell Foxhaven Indoor/Outdoor Rustic Farmhouse Ceiling Fan, Galvanized";Luminaire;Luminaire_Plafond
prod_1001;;Acrylique,Metal;245.42;Modern & Contemporary,Traditionnel;Noir;True;4.6;53;"60"" Matte Black 8-Blade LED Ceiling Fan with Light and Remote";Luminaire;Luminaire_Plafond
prod_1002;Fanimation;;524.68;Transitoire;;False;0.0;;Punkah Ceiling Fan Assembly Unit - Pewter;Luminaire;Luminaire_Plafond
prod_1003;;Bois,Metal;185.62;Industriel,Mid-Century Modern,Traditionnel;Argent;True;4.8;9;"48"" Industrial Wood 5-Blade Low Profile LED Ceiling Fan with Remote";Luminaire;Luminaire_Plafond
prod_1004;Warehouse of Tiffany;Crystal,Metal;442.06;Classique;Métallique;True;4.5;2;Jacira 52 Inch Antique Copper Crystal Ceiling Fan with Remote - N/A;Luminaire;Luminaire_Plafond
prod_1005;Prominence Home;Metal,Verre;140.33;Modern & Contemporary;Métallique;False;4.8;48;Prominence Home Bolivar Ceiling Fan, Modern Farmhouse, 5 Barnwood Blades, Chrome - 52-inch;Luminaire;Luminaire_Plafond
prod_1006;;Bois,Metal;159.82;Rustique;Marron,Noir;True;4.4;7;48-in Metal 5-Blade Flush Mount Ceiling Fan with Remote - 48 Inches;Luminaire;Luminaire_Plafond
prod_1007;;Metal;375.29;Mid-Century Modern;Blanc;False;0.0;;52 Inch Ceiling Fans with DC Motor and LED Lights Remote Control Modern Ceiling Fan Bedroom Ceiling Fan with 3 LED Light Colors;Luminaire;Luminaire_Plafond
prod_1008;;Bois,Fer,Verre;211.41;Ferme,Industriel,Modern & Contemporary;Argent;False;4.0;2;60 In Brushed Nickel Large Ceiling Fan with Light Remote;Luminaire;Luminaire_Plafond
prod_1009;;Crystal;340.21;Modern & Contemporary;;False;0.0;;52 in. LED Brushed Nickel Downrod Mount Crystal Chandelier Ceiling Fan with Light Kit and Remote Control;Luminaire;Luminaire_Plafond
prod_1010;Honeywell;Verre;131.82;Nautical & Coastal;Blanc;False;4.7;78;Honeywell Duvall Tropical Ceiling Fan, Five Wet Rated Wicker Blades, Indoor/Outdoor, White - 52-Inch;Luminaire;Luminaire_Plafond
prod_1011;Hunter Fan;Metal;425.27;Modern & Contemporary,Transitoire;Métallique,Marron;False;5.0;2;"Hunter 52"" WiFi Neuron Ceiling Fan with LED Light, Handheld Remote";Luminaire;Luminaire_Plafond
prod_1012;Progress Lighting;En acier;583.69;Modern & Contemporary;Noir;False;5.0;6;Willacy Collection 3-Blade Black 52-Inch DC Motor Ceiling Fan - 48 in x 48 in x 14.5 in;Luminaire;Luminaire_Plafond
prod_1013;Hunter Fan;Metal;212.63;Industriel,Transitoire;Métallique,Marron;False;0.0;;"Hunter 44"" Mesquite Ceiling Fan with LED Light Kit and Pull Chain";Luminaire;Luminaire_Plafond
prod_1014;;Metal;292.31;Mid-Century Modern;Noir;True;0.0;;52 Inch Ceiling Fan with Lights Remote Control Modern Ceiling Fans for Room Low Profile Ceiling Fan with 6 Speeds 3 Color Light;Luminaire;Luminaire_Plafond
prod_1015;Kichler Lighting;En acier;558.7;Transitoire;Noir;False;0.0;;Kichler Lighting Lyndon Patio 52-inch LED Ceiling Fan Distressed Black;Luminaire;Luminaire_Plafond
prod_1016;Prominence Home;En acier;197.45;Ferme;Argent,Blanc,Noir;True;4.0;1;"52"" Brightondale Indoor/Outdoor Ceiling Fan, Damp Rated";Luminaire;Luminaire_Plafond
